CryoSleep,HomePlanet_Earth,HomePlanet_Europa,Cabin_deck_B,Cabin_deck_C,Cabin_side_P,RoomService,Spa,VRDeck,spending_Categ_Low,spending_Categ_Medium,spending_Categ_High,Transported
False,True,False,False,False,False,166.0,0.0,0.0,False,True,False,False
False,True,False,False,False,True,588.0,0.0,1548.0,False,True,False,False
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,False
False,True,False,False,False,True,635.0,0.0,0.0,False,True,False,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
False,True,False,False,False,True,0.0,2.0,0.0,False,True,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,2532.0,59.0,10.0,False,True,False,True
False,False,True,False,True,False,345.0,0.0,421.0,False,False,True,True
False,True,False,False,False,False,0.0,0.0,218.0,False,True,False,True
False,True,False,False,False,True,0.0,0.0,8.0,False,True,False,True
False,True,False,False,False,True,752.0,14.0,0.0,False,True,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,False,False,True,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,1175.0,642.0,498.0,False,True,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,3.0,0.0,0.0,False,True,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
False,True,False,False,False,True,0.0,394.0,50.0,False,True,False,False
False,True,False,False,False,False,0.0,2.0,4.0,False,True,False,True
False,False,True,False,True,True,0.0,2167.0,0.0,False,False,True,False
False,False,True,True,False,False,0.0,0.0,0.0,True,False,False,True
True,False,True,True,False,True,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,True,False,True,True,0.0,244.0,15.0,False,True,False,False
False,False,True,False,True,True,0.0,414.0,1675.0,False,False,True,False
False,False,False,False,False,False,1228.0,0.0,0.0,False,True,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,False,True,False,True,False,0.0,0.0,0.0,True,False,False,True
True,False,True,False,True,False,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,0.0,0.0,672.0,False,True,False,False
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,2.0,26.0,0.0,False,True,False,True
False,True,False,False,False,False,0.0,0.0,0.0,False,True,False,False
False,True,False,False,False,True,12.0,0.0,796.0,False,True,False,False
False,True,False,False,False,False,0.0,424.0,18.0,False,True,False,False
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,False,True,True,False,True,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,590.0,3.0,53.0,False,True,False,False
False,True,False,False,False,False,0.0,0.0,0.0,True,False,False,False
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,402.0,373.0,0.0,False,True,False,False
False,True,False,False,False,True,90.0,43.0,16.0,False,True,False,False
False,True,False,False,False,False,0.0,0.0,0.0,False,True,False,True
True,False,True,True,False,True,0.0,0.0,0.0,True,False,False,True
False,False,True,True,False,True,4.0,0.0,182.0,False,True,False,False
False,False,True,True,False,True,0.0,0.0,0.0,True,False,False,True
False,False,True,True,False,True,0.0,0.0,5496.0,False,False,True,False
True,False,True,False,True,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,0.0,0.0,239.0,False,True,False,True
False,True,False,False,False,False,17.0,1548.0,18.0,False,True,False,False
False,True,False,False,False,True,32.0,291.0,2.0,False,True,False,True
False,True,False,False,False,False,864.0,0.0,0.0,False,True,False,False
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,False,1002.0,0.0,0.0,False,True,False,True
False,False,False,False,False,False,1880.0,0.0,0.0,False,True,False,False
False,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,True,77.0,0.0,0.0,False,True,False,False
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,1595.0,0.0,13.0,False,True,False,False
False,False,True,False,False,True,0.0,1733.0,11.0,False,True,False,False
True,False,True,False,False,True,0.0,0.0,0.0,True,False,False,True
True,False,True,False,False,True,0.0,0.0,0.0,True,False,False,True
True,False,True,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,True,False,False,True,0.0,1525.0,475.0,False,True,False,False
False,True,False,False,False,True,707.0,0.0,170.0,False,True,False,False
False,True,False,False,False,True,61.0,0.0,1495.0,False,True,False,False
True,False,True,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,0.0,34.0,0.0,False,True,False,True
False,True,False,False,False,False,0.0,0.0,12.0,False,True,False,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,True,False,True,True,0.0,8522.0,0.0,False,False,True,False
False,False,True,False,True,True,0.0,143.0,764.0,False,True,False,True
False,False,True,False,True,True,0.0,2395.0,1638.0,False,False,True,False
False,True,False,False,False,True,62.0,0.0,0.0,False,True,False,True
True,False,True,True,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,0.0,274.0,0.0,False,True,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,0.0,0.0,774.0,False,True,False,False
False,True,False,False,False,True,239.0,0.0,124.0,False,True,False,False
False,False,False,False,False,True,0.0,0.0,0.0,True,False,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,False,True,True,False,True,0.0,0.0,0.0,True,False,False,True
True,False,True,True,False,True,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,True,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,True,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,True,False,False,True,994.0,7.0,1279.0,False,True,False,False
True,False,True,False,False,True,0.0,0.0,0.0,True,False,False,True
True,False,True,False,False,True,0.0,0.0,0.0,True,False,False,True
True,False,True,False,False,True,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,True,0.0,0.0,0.0,False,True,False,False
False,True,False,False,False,True,700.0,0.0,0.0,False,True,False,False
False,True,False,False,False,True,18.0,528.0,0.0,False,True,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,True,False,False,False,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,False,True,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,True,False,False,False,0.0,1847.0,2035.0,False,False,True,False
True,False,True,False,False,False,0.0,0.0,0.0,True,False,False,True
True,False,True,False,True,True,0.0,0.0,0.0,True,False,False,True
True,False,True,False,True,True,0.0,0.0,0.0,True,False,False,True
False,False,True,False,True,True,0.0,5015.0,211.0,False,False,True,False
False,True,False,False,False,True,68.0,37.0,15.0,False,True,False,True
False,True,False,False,False,True,0.0,0.0,338.0,False,True,False,True
False,False,True,False,False,False,0.0,1701.0,21.0,False,True,False,False
True,False,True,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,True,False,False,False,2664.0,109.0,2.0,False,True,False,False
False,True,False,False,False,False,0.0,49.0,0.0,False,True,False,True
False,True,False,False,False,True,3135.0,0.0,0.0,False,False,True,False
False,False,True,False,True,False,0.0,671.0,8.0,False,False,True,True
True,False,True,False,True,False,0.0,0.0,0.0,True,False,False,True
True,False,True,False,True,False,0.0,0.0,0.0,True,False,False,True
True,False,True,False,True,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,False,1373.0,920.0,6.0,False,True,False,True
False,True,False,False,False,False,0.0,0.0,0.0,False,True,False,True
False,True,False,False,False,False,0.0,455.0,71.0,False,True,False,True
False,True,False,False,False,False,103.0,1611.0,22.0,False,True,False,False
False,True,False,False,False,False,1288.0,0.0,1.0,False,True,False,True
False,False,False,False,False,True,1244.0,0.0,3.0,False,True,False,False
False,False,False,False,False,True,1717.0,0.0,48.0,False,True,False,False
False,False,False,False,False,True,1337.0,0.0,0.0,False,False,True,False
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,False
False,False,False,False,False,True,1203.0,0.0,0.0,False,True,False,False
False,True,False,False,False,True,545.0,0.0,0.0,False,True,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,False,True,False,True,True,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,False,1610.0,0.0,0.0,False,True,False,False
False,False,False,False,False,False,470.0,45.0,539.0,False,True,False,False
False,True,False,False,False,True,0.0,0.0,0.0,False,True,False,True
False,True,False,False,False,True,0.0,1.0,364.0,False,True,False,False
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,False
True,False,True,True,False,True,0.0,0.0,0.0,True,False,False,True
False,False,True,True,False,True,0.0,0.0,0.0,True,False,False,False
False,False,True,False,True,False,0.0,2.0,896.0,False,False,True,True
False,True,False,False,False,True,0.0,726.0,19.0,False,True,False,False
False,True,False,False,False,True,0.0,4.0,6.0,False,True,False,True
False,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,False,1964.0,0.0,0.0,False,True,False,False
False,True,False,False,False,True,76.0,0.0,25.0,False,True,False,False
False,False,False,False,False,True,51.0,0.0,5.0,False,True,False,True
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,True,0.0,0.0,0.0,True,False,False,False
False,True,False,False,False,False,0.0,0.0,0.0,False,True,False,False
False,True,False,False,False,True,0.0,26.0,104.0,False,True,False,True
False,False,False,False,False,False,2937.0,0.0,0.0,False,False,True,False
False,False,False,False,False,False,76.0,102.0,23.0,False,True,False,True
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,399.0,0.0,137.0,False,True,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,47.0,0.0,3047.0,False,False,True,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
False,True,False,False,False,True,0.0,0.0,0.0,False,True,False,False
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,1.0,691.0,0.0,False,True,False,False
False,True,False,False,False,False,0.0,0.0,1417.0,False,True,False,False
False,False,True,True,False,False,0.0,1.0,322.0,False,False,True,True
True,False,True,True,False,False,0.0,0.0,0.0,True,False,False,True
True,False,True,True,False,False,0.0,0.0,0.0,True,False,False,True
False,False,True,True,False,False,0.0,0.0,0.0,True,False,False,True
True,False,True,False,True,False,0.0,0.0,0.0,True,False,False,True
False,False,True,False,True,False,2167.0,0.0,0.0,False,False,True,True
False,True,False,False,False,False,0.0,72.0,0.0,False,True,False,False
False,True,False,False,False,False,0.0,8.0,698.0,False,True,False,False
False,True,False,False,False,False,0.0,0.0,401.0,False,True,False,True
False,True,False,False,False,True,8.0,1052.0,0.0,False,True,False,False
False,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
False,True,False,False,False,True,108.0,13.0,0.0,False,True,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,113.0,0.0,630.0,False,True,False,False
False,True,False,False,False,True,2.0,71.0,0.0,False,True,False,False
False,False,False,False,False,True,866.0,0.0,0.0,False,True,False,True
False,False,False,False,False,True,145.0,30.0,40.0,False,True,False,True
False,False,False,False,False,False,20.0,36.0,0.0,False,True,False,True
False,True,False,False,False,True,470.0,182.0,52.0,False,True,False,False
False,True,False,False,False,True,3.0,0.0,742.0,False,True,False,True
True,False,True,False,True,False,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,True,True,False,False,0.0,97.0,440.0,False,False,True,True
False,False,True,False,False,True,1751.0,12.0,672.0,False,False,True,False
False,False,True,False,False,False,52.0,700.0,1.0,False,True,False,False
False,True,False,False,False,False,14.0,0.0,0.0,False,True,False,True
False,True,False,False,False,True,0.0,38.0,599.0,False,True,False,False
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,False,768.0,0.0,0.0,False,True,False,True
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,38.0,217.0,115.0,False,True,False,False
False,False,False,False,False,False,1339.0,0.0,0.0,False,False,True,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
False,True,False,False,False,True,944.0,0.0,75.0,False,True,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,21.0,178.0,431.0,False,True,False,False
False,True,False,False,False,True,32.0,0.0,9.0,False,True,False,True
False,True,False,False,False,True,0.0,1490.0,0.0,False,True,False,False
False,True,False,False,False,True,142.0,0.0,204.0,False,True,False,False
False,True,False,False,False,False,0.0,0.0,163.0,False,True,False,False
False,True,False,False,False,False,0.0,444.0,0.0,False,True,False,True
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,False,3481.0,2.0,256.0,False,False,True,False
False,True,False,False,False,False,0.0,1600.0,15.0,False,True,False,False
False,False,True,False,False,False,181.0,2618.0,1949.0,False,False,True,False
True,False,True,False,False,False,0.0,0.0,0.0,True,False,False,True
True,False,True,False,False,False,0.0,0.0,0.0,True,False,False,True
True,False,True,False,False,False,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,355.0,0.0,0.0,False,True,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,7.0,716.0,800.0,False,True,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,1912.0,2.0,0.0,False,True,False,False
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,False,True,True,False,False,0.0,0.0,0.0,True,False,False,True
True,False,True,True,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,False,71.0,0.0,890.0,False,True,False,False
True,False,True,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,735.0,0.0,0.0,False,True,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
False,True,False,False,False,True,2.0,0.0,773.0,False,True,False,False
False,True,False,False,False,False,0.0,0.0,18.0,False,True,False,True
False,False,True,False,True,True,0.0,4094.0,124.0,False,False,True,False
False,False,False,False,False,True,3211.0,0.0,0.0,False,False,True,False
False,True,False,False,False,False,22.0,0.0,33.0,False,True,False,False
True,False,True,True,False,True,0.0,0.0,0.0,True,False,False,True
True,False,True,True,False,True,0.0,0.0,0.0,True,False,False,True
False,False,True,True,False,True,0.0,310.0,4674.0,False,False,True,False
False,False,True,True,False,True,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,0.0,0.0,0.0,True,False,False,False
False,True,False,False,False,False,0.0,0.0,17.0,False,True,False,False
True,False,True,False,False,True,0.0,0.0,0.0,True,False,False,True
True,False,True,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,True,False,False,False,69.0,4232.0,3798.0,False,False,True,False
True,False,True,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,True,False,True,False,0.0,14.0,57.0,False,False,True,True
False,False,True,False,True,False,6103.0,13117.0,192.0,False,False,True,False
False,True,False,False,False,True,0.0,2134.0,25.0,False,True,False,False
False,True,False,False,False,True,0.0,3.0,0.0,False,True,False,False
False,True,False,False,False,False,190.0,0.0,0.0,False,True,False,True
False,False,True,False,False,True,362.0,104.0,829.0,False,True,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,False,2191.0,1.0,0.0,False,True,False,False
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,False
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,True,0.0,0.0,0.0,True,False,False,False
False,True,False,False,False,False,0.0,0.0,398.0,False,True,False,True
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,0.0,5.0,545.0,False,True,False,False
False,True,False,False,False,False,862.0,0.0,59.0,False,True,False,False
False,False,False,False,False,True,725.0,0.0,0.0,False,True,False,True
False,True,False,False,False,False,0.0,1.0,2.0,False,True,False,True
True,False,True,True,False,False,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,True,False,True,True,0.0,2585.0,1919.0,False,False,True,False
False,False,False,False,False,False,473.0,0.0,0.0,False,True,False,False
False,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,True,False,False,False,146.0,0.0,18.0,False,False,True,True
False,False,True,False,False,True,0.0,0.0,0.0,True,False,False,True
True,False,True,False,False,True,0.0,0.0,0.0,True,False,False,False
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,False,501.0,0.0,0.0,False,True,False,False
True,False,True,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,0.0,1483.0,0.0,False,False,True,False
False,True,False,False,False,False,130.0,0.0,0.0,False,True,False,False
False,True,False,False,False,False,0.0,938.0,44.0,False,True,False,False
False,True,False,False,False,False,43.0,0.0,0.0,False,True,False,True
False,False,False,False,False,True,1719.0,0.0,14.0,False,False,True,True
False,False,False,False,False,True,528.0,11.0,0.0,False,True,False,False
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,True,False,True,False,0.0,854.0,17074.0,False,False,True,False
False,True,False,False,False,False,173.0,580.0,1.0,False,True,False,False
False,False,False,False,False,False,118.0,0.0,0.0,False,True,False,True
False,False,True,False,True,True,0.0,2814.0,318.0,False,False,True,False
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,False,1988.0,0.0,0.0,False,True,False,False
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,True,995.0,0.0,739.0,False,True,False,False
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,0.0,5.0,975.0,False,True,False,False
False,False,True,False,True,False,0.0,100.0,0.0,False,False,True,True
True,False,True,False,True,False,0.0,0.0,0.0,True,False,False,True
False,False,True,False,True,False,69.0,0.0,214.0,False,False,True,True
False,False,True,False,True,False,0.0,928.0,372.0,False,False,True,True
True,False,True,False,True,False,0.0,0.0,0.0,True,False,False,True
False,False,True,False,True,False,0.0,8330.0,1.0,False,False,True,False
False,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,0.0,1.0,108.0,False,True,False,False
False,False,False,False,False,True,1944.0,0.0,0.0,False,True,False,True
False,True,False,False,False,False,439.0,557.0,0.0,False,True,False,False
False,True,False,False,False,False,0.0,0.0,0.0,True,False,False,False
False,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,9.0,0.0,2.0,False,True,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,False,True,False,True,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,559.0,112.0,0.0,False,True,False,True
False,False,False,False,False,True,160.0,36.0,0.0,False,True,False,True
False,False,False,False,False,True,1228.0,446.0,0.0,False,True,False,False
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,245.0,661.0,1.0,False,True,False,False
False,False,False,False,False,False,9.0,0.0,0.0,False,True,False,True
True,False,True,True,False,False,0.0,0.0,0.0,True,False,False,True
True,False,True,False,True,True,0.0,0.0,0.0,True,False,False,True
True,False,True,True,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,28.0,672.0,104.0,False,True,False,False
True,False,True,True,False,False,0.0,0.0,0.0,True,False,False,True
False,False,True,True,False,False,0.0,797.0,567.0,False,False,True,True
False,True,False,False,False,False,0.0,19.0,103.0,False,True,False,False
True,False,True,True,False,False,0.0,0.0,0.0,True,False,False,True
True,False,True,True,False,False,0.0,0.0,0.0,True,False,False,True
False,False,True,False,False,True,26.0,0.0,40.0,False,False,True,True
True,False,True,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,True,1998.0,87.0,0.0,False,True,False,False
False,False,False,False,False,True,969.0,134.0,0.0,False,True,False,False
False,False,True,True,False,False,135.0,34.0,84.0,False,True,False,True
False,True,False,False,False,False,60.0,0.0,777.0,False,True,False,False
False,True,False,False,False,False,0.0,804.0,5.0,False,True,False,False
False,False,False,False,False,False,3839.0,4.0,2.0,False,False,True,False
False,True,False,False,False,True,0.0,0.0,0.0,False,True,False,False
False,True,False,False,False,True,951.0,80.0,0.0,False,True,False,False
False,False,True,False,True,False,0.0,5697.0,676.0,False,False,True,False
False,True,False,False,False,True,0.0,0.0,7.0,False,True,False,False
False,True,False,False,False,True,0.0,0.0,1318.0,False,True,False,False
False,False,False,False,False,False,3358.0,0.0,0.0,False,False,True,False
False,False,False,False,False,False,456.0,0.0,0.0,False,True,False,False
False,False,True,False,True,True,0.0,0.0,0.0,True,False,False,True
False,False,True,False,True,True,0.0,0.0,0.0,True,False,False,True
True,False,True,False,True,True,0.0,0.0,0.0,True,False,False,True
True,False,True,False,True,True,0.0,0.0,0.0,True,False,False,True
False,False,True,False,True,True,0.0,33.0,420.0,False,False,True,True
False,False,True,False,True,True,0.0,1538.0,1426.0,False,False,True,False
False,False,False,False,False,True,0.0,43.0,667.0,False,True,False,False
False,True,False,False,False,False,1.0,0.0,1541.0,False,True,False,False
False,True,False,False,False,True,27.0,0.0,0.0,False,True,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,0.0,0.0,0.0,False,True,False,True
False,True,False,False,False,True,0.0,4.0,8.0,False,True,False,True
False,True,False,False,False,True,712.0,0.0,0.0,False,True,False,False
False,False,False,False,False,False,3.0,769.0,0.0,False,True,False,True
False,True,False,False,False,False,0.0,0.0,628.0,False,True,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,True,1967.0,0.0,0.0,False,True,False,False
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,True,1962.0,641.0,0.0,False,True,False,False
False,False,False,False,False,False,0.0,0.0,776.0,False,True,False,False
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,True,False,True,True,554.0,93.0,1553.0,False,False,True,False
False,False,True,False,True,True,0.0,186.0,0.0,False,False,True,True
False,True,False,False,False,False,1.0,649.0,2.0,False,True,False,False
False,False,True,True,False,True,0.0,3587.0,0.0,False,False,True,False
True,False,True,True,False,True,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,True,0.0,0.0,0.0,True,False,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,False,True,True,False,False,0.0,0.0,0.0,True,False,False,True
False,False,True,True,False,False,0.0,580.0,5499.0,False,False,True,False
False,True,False,False,False,False,0.0,0.0,41.0,False,True,False,False
False,True,False,False,False,True,0.0,79.0,3.0,False,True,False,False
False,False,False,False,False,True,1058.0,0.0,0.0,False,True,False,False
False,False,False,False,False,True,2261.0,10.0,0.0,False,True,False,False
False,True,False,False,False,True,0.0,136.0,337.0,False,True,False,False
False,False,False,False,False,True,907.0,142.0,0.0,False,True,False,False
True,False,True,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,888.0,0.0,0.0,False,True,False,False
False,True,False,False,False,False,0.0,297.0,0.0,False,True,False,False
False,True,False,False,False,False,0.0,0.0,25.0,False,True,False,True
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,True,False,False,True,0.0,485.0,11.0,False,False,True,True
False,False,True,False,False,True,0.0,726.0,813.0,False,True,False,False
False,True,False,False,False,False,779.0,9.0,0.0,False,True,False,False
False,True,False,False,False,False,418.0,88.0,90.0,False,True,False,False
False,True,False,False,False,False,0.0,0.0,1435.0,False,True,False,True
False,True,False,False,False,True,468.0,0.0,0.0,False,True,False,False
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,True,False,True,False,0.0,24.0,1459.0,False,False,True,True
True,False,True,False,True,True,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,False,0.0,0.0,0.0,True,False,False,False
False,True,False,False,False,True,0.0,0.0,0.0,False,True,False,False
False,True,False,False,False,True,0.0,0.0,722.0,False,True,False,False
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,True,False,False,False,0.0,8.0,226.0,False,False,True,True
False,False,True,False,False,False,0.0,2.0,2177.0,False,False,True,False
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,True,False,False,False,0.0,36.0,3128.0,False,False,True,False
False,True,False,False,False,True,26.0,0.0,0.0,False,True,False,True
False,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,0.0,120.0,0.0,False,True,False,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
False,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,0.0,133.0,0.0,False,True,False,False
False,False,False,False,False,False,1216.0,43.0,0.0,False,True,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
